imageUri,qaCorrection
s3://qa-manager-prod/golden_questions/1609959175/594/632_28.67699841_-96.68838811_ortho.jpg,"[""Condition_Fair"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/595/633_28.59343088_-96.63368493_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Pool_No"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1609959175/595/633_28.59343088_-96.63368493_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Type_Hip"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/595/633_28.59343088_-96.63368493_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Hip"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/596/634_28.59356899_-96.63379704_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Type_Gabled"", ""Pool_No"", ""Tree_Low"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1609959175/596/634_28.59356899_-96.63379704_ortho.jpg,"[""Solar_No"", ""Condition_Fair"", ""Tree_Low"", ""Type_Gabled"", ""Material_Metal"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/596/634_28.59356899_-96.63379704_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/597/635_28.59333529_-96.63340326_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/598/636_28.44883241_-96.40712222_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Condition_Fair"", ""Type_Gabled"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/598/636_28.44883241_-96.40712222_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Material_Metal"", ""Pool_No"", ""Condition_Good"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/598/636_28.44883241_-96.40712222_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/599/637_28.44871594_-96.40703325_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/6/102_28.62096448_-96.62693514_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/6/102_28.62096448_-96.62693514_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Material_Metal"", ""Condition_Fair"", ""Pool_No"", ""Tree_Medium""]"
s3://qa-manager-prod/golden_questions/1609959175/6/102_28.62096448_-96.62693514_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Condition_Good"", ""Tree_Medium"", ""Pool_No"", ""Material_Metal""]"
s3://qa-manager-prod/golden_questions/1609959175/60/151_28.42883419_-96.44069674_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Pool_No"", ""Tree_None"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/60/151_28.42883419_-96.44069674_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Material_Metal"", ""Pool_No"", ""Condition_Fair"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/60/151_28.42883419_-96.44069674_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/600/638_28.44890159_-96.40718305_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Pool_No"", ""Tree_None"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/600/638_28.44890159_-96.40718305_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Pool_No"", ""Condition_Good"", ""Material_Metal"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609959175/600/638_28.44890159_-96.40718305_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/601/639_28.44899086_-96.40718359_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/602/63_28.64693953_-96.62099038_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Pool_No"", ""Tree_Low"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/602/63_28.64693953_-96.62099038_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1609959175/602/63_28.64693953_-96.62099038_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/603/640_28.44221253_-96.43330028_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/603/640_28.44221253_-96.43330028_ortho.jpg,"[""Solar_No"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low"", ""Pool_No"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1609959175/603/640_28.44221253_-96.43330028_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Hip"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/604/641_28.60313174_-96.69521668_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Hip"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/604/641_28.60313174_-96.69521668_ortho.jpg,"[""Solar_No"", ""Tree_Low"", ""Pool_No"", ""Type_Hip"", ""Condition_Good"", ""Material_Metal""]"
s3://qa-manager-prod/golden_questions/1609959175/604/641_28.60313174_-96.69521668_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Tree_Low"", ""Type_Hip"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1609959175/605/642_28.60313186_-96.69505595_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/606/643_28.60302969_-96.69524108_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/606/643_28.60302969_-96.69524108_ortho.jpg,"[""Condition_Fair"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/607/644_28.60318514_-96.69517449_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Tree_Low"", ""Type_Hip"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1609959175/607/644_28.60318514_-96.69517449_ortho.jpg,"[""Condition_Fair"", ""Material_Metal"", ""Type_Hip"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/607/644_28.60318514_-96.69517449_ortho.jpg,"[""Solar_No"", ""Tree_Low"", ""Pool_No"", ""Condition_Good"", ""Material_Metal"", ""Type_Hip""]"
s3://qa-manager-prod/golden_questions/1609959175/608/645_28.55321492_-96.73827371_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Condition_Fair"", ""Type_Gabled"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1609959175/608/645_28.55321492_-96.73827371_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/609/646_28.55418365_-96.7390192_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/61/152_28.42849002_-96.44043556_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/610/647_28.55311238_-96.73858646_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Condition_Fair"", ""Type_Gabled"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/610/647_28.55311238_-96.73858646_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Material_Metal"", ""Pool_No"", ""Condition_Fair"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/610/647_28.55311238_-96.73858646_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/611/648_28.56637603_-96.55418075_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/612/649_28.56658014_-96.55417735_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/612/649_28.56658014_-96.55417735_ortho.jpg,"[""Type_Gabled"", ""Condition_Good"", ""Material_Metal"", ""Pool_No"", ""Tree_Low"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/612/649_28.56658014_-96.55417735_ortho.jpg,"[""Solar_No"", ""Tree_Low"", ""Pool_No"", ""Condition_Good"", ""Material_Metal"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609959175/613/64_28.6468993_-96.62113626_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Tree_Low"", ""Condition_Fair"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609959175/613/64_28.6468993_-96.62113626_ortho.jpg,"[""Condition_Poor"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/614/650_28.56676835_-96.55413294_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Pool_No"", ""Tree_None"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/614/650_28.56676835_-96.55413294_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Pool_No"", ""Condition_Good"", ""Material_Metal"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609959175/614/650_28.56676835_-96.55413294_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/615/651_28.566695199999998_-96.55409312_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/616/652_28.40126847_-96.69428905_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/617/653_28.40118382_-96.69421464_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Type_Mixed"", ""Condition_Fair"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1609959175/617/653_28.40118382_-96.69421464_ortho.jpg,"[""Condition_Fair"", ""Material_Metal"", ""Type_Mixed"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/617/653_28.40118382_-96.69421464_ortho.jpg,"[""Condition_Fair"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/618/654_28.40133336_-96.69395103_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Material_Metal"", ""Condition_Fair"", ""Type_Gabled"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/618/654_28.40133336_-96.69395103_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Material_Metal"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609959175/618/654_28.40133336_-96.69395103_ortho.jpg,"[""Condition_Poor"", ""Material_Metal"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/619/655_28.40121518_-96.69435713_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/62/153_28.42872506_-96.44057338_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Condition_Fair"", ""Type_Gabled"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/62/153_28.42872506_-96.44057338_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Type_Gabled"", ""Material_Metal"", ""Condition_Good"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/62/153_28.42872506_-96.44057338_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/620/656_28.43494517_-96.42961815_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Type_Gabled"", ""Condition_Fair"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1609959175/620/656_28.43494517_-96.42961815_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/620/656_28.43494517_-96.42961815_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/621/657_28.6027348_-96.69021090000001_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/622/658_28.59954577_-96.63521523_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/622/658_28.59954577_-96.63521523_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1609959175/622/658_28.59954577_-96.63521523_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609959175/623/659_28.59938747_-96.63520648_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/623/659_28.59938747_-96.63520648_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/624/65_28.44423633_-96.41756781_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/625/660_28.59956334_-96.63507109_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Pool_No"", ""Condition_Fair"", ""Type_Gabled"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1609959175/625/660_28.59956334_-96.63507109_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Type_Gabled"", ""Condition_Good"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/625/660_28.59956334_-96.63507109_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/626/661_28.59945719_-96.63529155_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/627/662_28.438360499999998_-96.41939696_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Pool_No"", ""Type_Mixed"", ""Solar_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/627/662_28.438360499999998_-96.41939696_ortho.jpg,"[""Type_Mixed"", ""Solar_No"", ""Material_Metal"", ""Condition_Good"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/627/662_28.438360499999998_-96.41939696_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/628/663_28.61169552_-96.65135755_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Condition_Fair"", ""Type_Gabled"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1609959175/628/663_28.61169552_-96.65135755_ortho.jpg,"[""Condition_Fair"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/628/663_28.61169552_-96.65135755_ortho.jpg,"[""Condition_Fair"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/629/664_28.61174551_-96.65121204_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/63/154_28.59133903_-96.63612467_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/63/154_28.59133903_-96.63612467_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609959175/63/154_28.59133903_-96.63612467_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/630/665_28.635437_-96.63085766_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609959175/630/665_28.635437_-96.63085766_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/630/665_28.635437_-96.63085766_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609959175/631/666_28.63560178_-96.63085841_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/632/667_28.63553436_-96.63090819_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Condition_Fair"", ""Type_Mixed"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/632/667_28.63553436_-96.63090819_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Pool_No"", ""Type_Mixed"", ""Condition_Good"", ""Material_Metal""]"
s3://qa-manager-prod/golden_questions/1609959175/632/667_28.63553436_-96.63090819_ortho.jpg,"[""Condition_Fair"", ""Material_Metal"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1609959175/633/668_28.428922999999998_-96.43994522_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/634/669_28.42895885_-96.44019873_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/634/669_28.42895885_-96.44019873_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Type_Gabled"", ""Pool_No"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1609959175/634/669_28.42895885_-96.44019873_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/635/66_28.44395795_-96.41751695_ortho.jpg,"[""Solar_No"", ""Tree_Medium"", ""Type_Gabled"", ""Condition_Good"", ""Material_Metal"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/635/66_28.44395795_-96.41751695_ortho.jpg,"[""Solar_No"", ""Tree_Medium"", ""Type_Gabled"", ""Material_Metal"", ""Condition_Good"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/635/66_28.44395795_-96.41751695_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/636/670_28.42873258_-96.44003859_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/637/671_28.60164153_-96.63391992_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/637/671_28.60164153_-96.63391992_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609959175/637/671_28.60164153_-96.63391992_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/638/672_28.60170491_-96.63402346_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/639/673_28.67099626_-96.69849013_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/639/673_28.67099626_-96.69849013_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Material_Metal"", ""Condition_Good"", ""Pool_No"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1609959175/639/673_28.67099626_-96.69849013_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Material_Metal"", ""Condition_Good"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609959175/64/155_28.59110236_-96.6361532_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609959175/640/674_28.67081569_-96.69852231_ortho.jpg,"[""Solar_No"", ""Material_Metal"", ""Pool_No"", ""Condition_Fair"", ""Type_Gabled"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609959175/640/674_28.67081569_-96.69852231_ortho.jpg,"[""Condition_Poor"", ""Material_Metal"", ""Type_Gabled"", ""Pool_No"", ""Solar_No"", ""Tree_None""]"
